3.323353958129882812e+01,1.172541522979736328e+01,9.877871513366699219e+00,2.843136596679687500e+01,1.555292224884033203e+01,6.688090324401855469e+00,3.728655624389648438e+01,8.219292640686035156e+00,1.332277679443359375e+01,7.933152008056640625e+01,8.645055389404296875e+01,4.326658630371093750e+01,8.531813049316406250e+01,7.997978210449218750e+01,4.572120666503906250e+01,4.000000000000000000e+00
3.512960433959960938e+01,1.173445129394531250e+01,8.363805770874023438e+00,2.917438888549804688e+01,1.601278495788574219e+01,7.844355106353759766e+00,3.717834091186523438e+01,6.509276866912841797e+00,1.624951744079589844e+01,7.944160461425781250e+01,8.561733245849609375e+01,4.439263916015625000e+01,8.431063079833984375e+01,8.037844848632812500e+01,4.819539642333984375e+01,4.000000000000000000e+00
3.444826889038085938e+01,1.127737617492675781e+01,6.454462051391601562e+00,2.916093826293945312e+01,1.539547634124755859e+01,7.683519363403320312e+00,3.827968978881835938e+01,6.307986259460449219e+00,1.724925994873046875e+01,7.892376708984375000e+01,8.469361877441406250e+01,4.493224716186523438e+01,8.374968719482421875e+01,7.995121765136718750e+01,4.964625930786132812e+01,4.000000000000000000e+00
3.316809844970703125e+01,1.108173274993896484e+01,8.615607261657714844e+00,3.103149223327636719e+01,1.730196380615234375e+01,7.516888618469238281e+00,3.888897705078125000e+01,8.251070022583007812e+00,1.536449813842773438e+01,7.966585540771484375e+01,8.568455505371093750e+01,4.373893737792968750e+01,8.578604125976562500e+01,7.957335662841796875e+01,4.838829040527343750e+01,4.000000000000000000e+00
3.318494415283203125e+01,1.153811931610107422e+01,7.676301956176757812e+00,3.032951545715332031e+01,1.725444602966308594e+01,7.434329986572265625e+00,3.835200500488281250e+01,8.065617561340332031e+00,1.420619487762451172e+01,7.921783447265625000e+01,8.573272705078125000e+01,4.289286422729492188e+01,8.664056396484375000e+01,7.846914672851562500e+01,4.606480407714843750e+01,4.000000000000000000e+00
3.560920715332031250e+01,1.097704696655273438e+01,4.312820911407470703e+00,3.049419975280761719e+01,1.626836585998535156e+01,7.192378044128417969e+00,3.786135101318359375e+01,5.228168964385986328e+00,1.610173225402832031e+01,7.975950622558593750e+01,8.557297515869140625e+01,4.509800338745117188e+01,8.610099029541015625e+01,7.873000335693359375e+01,5.013623809814453125e+01,4.000000000000000000e+00
3.380029678344726562e+01,1.015425872802734375e+01,5.185685634613037109e+00,2.993523406982421875e+01,1.465236186981201172e+01,7.413159370422363281e+00,4.170750045776367188e+01,5.230330467224121094e+00,2.140827941894531250e+01,7.986750793457031250e+01,8.488316345214843750e+01,5.006134033203125000e+01,8.535484313964843750e+01,7.998943328857421875e+01,5.290680313110351562e+01,4.000000000000000000e+00
1.773085975646972656e+01,2.722490119934082031e+01,2.833411979675292969e+01,7.833680725097656250e+01,5.868784904479980469e+00,6.312334537506103516e+00,8.392006683349609375e+01,9.685796737670898438e+00,2.039133644104003906e+01,1.079718246459960938e+02,8.189809417724609375e+01,5.137945175170898438e+01,1.100952606201171875e+02,8.003250122070312500e+01,6.640855407714843750e+01,5.000000000000000000e+00
1.613566589355468750e+01,2.729476356506347656e+01,2.970265007019042969e+01,7.627336883544921875e+01,4.651533126831054688e+00,6.508852481842041016e+00,8.224192047119140625e+01,1.100866222381591797e+01,1.963800430297851562e+01,1.084029617309570312e+02,8.106796264648437500e+01,5.204484558105468750e+01,1.114545669555664062e+02,7.889591217041015625e+01,6.763848114013671875e+01,5.000000000000000000e+00
1.705293464660644531e+01,2.627225685119628906e+01,2.915244483947753906e+01,7.732003021240234375e+01,5.538263797760009766e+00,6.223318576812744141e+00,8.257925415039062500e+01,1.150411224365234375e+01,2.056786918640136719e+01,1.082239761352539062e+02,8.099270629882812500e+01,5.280790710449218750e+01,1.117169952392578125e+02,7.802092742919921875e+01,6.890700531005859375e+01,5.000000000000000000e+00
1.709739494323730469e+01,2.610384559631347656e+01,2.824055480957031250e+01,7.579360198974609375e+01,4.640749454498291016e+00,6.440956592559814453e+00,8.169219207763671875e+01,1.177415752410888672e+01,1.731423187255859375e+01,1.082366104125976562e+02,8.120879364013671875e+01,5.111264419555664062e+01,1.118829193115234375e+02,7.851437377929687500e+01,6.897592163085937500e+01,5.000000000000000000e+00
1.700346183776855469e+01,2.719438934326171875e+01,2.813369560241699219e+01,7.692655181884765625e+01,5.531342983245849609e+00,6.548666954040527344e+00,8.254864501953125000e+01,1.084625911712646484e+01,1.896071624755859375e+01,1.086392440795898438e+02,8.033692932128906250e+01,5.251731491088867188e+01,1.118529052734375000e+02,7.807293701171875000e+01,6.835172271728515625e+01,5.000000000000000000e+00
1.836529541015625000e+01,2.925727272033691406e+01,2.877089881896972656e+01,7.550386047363281250e+01,4.766353607177734375e+00,6.586487770080566406e+00,7.998049926757812500e+01,1.249434471130371094e+01,2.081749534606933594e+01,1.059805984497070312e+02,8.204258728027343750e+01,5.375505065917968750e+01,1.085540542602539062e+02,8.041941070556640625e+01,6.773582458496093750e+01,5.000000000000000000e+00
1.706892967224121094e+01,2.685274696350097656e+01,2.903528785705566406e+01,7.631556701660156250e+01,5.248404026031494141e+00,6.256558895111083984e+00,8.176972961425781250e+01,1.176303100585937500e+01,2.011915588378906250e+01,1.075824966430664062e+02,8.149696350097656250e+01,5.215679931640625000e+01,1.111127243041992188e+02,7.832370758056640625e+01,6.852629852294921875e+01,5.000000000000000000e+00
1.824419975280761719e+01,2.842321205139160156e+01,2.856627082824707031e+01,7.576903533935546875e+01,4.645426273345947266e+00,6.172552108764648438e+00,8.079395294189453125e+01,1.169587993621826172e+01,1.958919715881347656e+01,1.063788833618164062e+02,8.207892608642578125e+01,5.280632400512695312e+01,1.098714752197265625e+02,7.962727355957031250e+01,6.774723052978515625e+01,5.000000000000000000e+00
2.966137504577636719e+01,1.988869667053222656e+01,1.085266304016113281e+01,6.065205383300781250e+01,5.686667442321777344e+00,2.967542886734008789e+00,8.904817962646484375e+01,8.383367919921875000e+01,6.146868896484375000e+01,9.135842895507812500e+01,8.908353424072265625e+01,6.315984725952148438e+01,9.309186553955078125e+01,7.410371398925781250e+01,6.855178833007812500e+01,5.000000000000000000e+00
3.004917907714843750e+01,1.854256248474121094e+01,1.074230384826660156e+01,6.174032974243164062e+01,6.104689598083496094e+00,2.698891162872314453e+00,8.914812469482421875e+01,8.341695404052734375e+01,6.147310638427734375e+01,9.096943664550781250e+01,8.992144012451171875e+01,6.411460113525390625e+01,9.283229827880859375e+01,7.556504821777343750e+01,6.986543273925781250e+01,5.000000000000000000e+00
3.124116706848144531e+01,1.847532272338867188e+01,8.227128982543945312e+00,6.247138595581054688e+01,6.040132045745849609e+00,1.928058743476867676e+00,8.579558563232421875e+01,8.466502380371093750e+01,6.321351242065429688e+01,8.968639373779296875e+01,9.052701568603515625e+01,6.315114593505859375e+01,9.175785064697265625e+01,7.623023223876953125e+01,6.956804656982421875e+01,5.000000000000000000e+00
3.191343116760253906e+01,2.093388366699218750e+01,1.114725494384765625e+01,5.970369338989257812e+01,5.712418556213378906e+00,2.885410785675048828e+00,8.633678436279296875e+01,8.600155639648437500e+01,6.075056838989257812e+01,8.882666015625000000e+01,9.085768890380859375e+01,6.211854171752929688e+01,9.124637603759765625e+01,7.421703338623046875e+01,6.721614837646484375e+01,5.000000000000000000e+00
2.696914863586425781e+01,1.631630706787109375e+01,1.461799430847167969e+01,6.473537445068359375e+01,5.152755737304687500e+00,3.306174993515014648e+00,9.139125061035156250e+01,8.305631256103515625e+01,5.535597991943359375e+01,9.476126861572265625e+01,8.753536987304687500e+01,6.148360061645507812e+01,9.858228302001953125e+01,7.455909729003906250e+01,6.994390106201171875e+01,5.000000000000000000e+00
2.575196838378906250e+01,1.488941669464111328e+01,1.413525009155273438e+01,6.645999145507812500e+01,5.031815052032470703e+00,3.372514486312866211e+00,9.233045959472656250e+01,8.251067352294921875e+01,5.361160659790039062e+01,9.669219207763671875e+01,8.656420898437500000e+01,6.078111648559570312e+01,9.983364105224609375e+01,7.549063873291015625e+01,6.847034454345703125e+01,5.000000000000000000e+00
2.656348419189453125e+01,1.704599189758300781e+01,1.379590320587158203e+01,6.481878662109375000e+01,5.122737407684326172e+00,3.956965684890747070e+00,9.083226776123046875e+01,8.155406188964843750e+01,5.656662750244140625e+01,9.342839813232421875e+01,8.797074127197265625e+01,6.166628646850585938e+01,9.762394714355468750e+01,7.645973968505859375e+01,7.131547546386718750e+01,5.000000000000000000e+00
2.615998077392578125e+01,1.573508644104003906e+01,1.461933231353759766e+01,6.510182189941406250e+01,5.201067924499511719e+00,3.650295972824096680e+00,9.250670623779296875e+01,8.056537628173828125e+01,5.613147354125976562e+01,9.503699493408203125e+01,8.651523590087890625e+01,6.219800949096679688e+01,9.876776123046875000e+01,7.568759155273437500e+01,7.163214111328125000e+01,5.000000000000000000e+00
2.587527275085449219e+01,1.648686027526855469e+01,1.318735599517822266e+01,6.547300720214843750e+01,5.597518444061279297e+00,3.109015941619873047e+00,9.206481933593750000e+01,8.019490051269531250e+01,5.618704986572265625e+01,9.362158966064453125e+01,8.747695159912109375e+01,6.130587387084960938e+01,9.723628234863281250e+01,7.531209564208984375e+01,6.996636962890625000e+01,5.000000000000000000e+00
2.614453887939453125e+01,1.751269340515136719e+01,1.623661422729492188e+01,6.490132904052734375e+01,4.901707649230957031e+00,4.271472454071044922e+00,9.119977569580078125e+01,8.335473632812500000e+01,5.898893356323242188e+01,9.433182525634765625e+01,8.817838287353515625e+01,6.468193817138671875e+01,9.782546234130859375e+01,7.796845245361328125e+01,7.255583190917968750e+01,5.000000000000000000e+00
2.556798744201660156e+01,1.586713504791259766e+01,1.526459503173828125e+01,6.572491455078125000e+01,5.142699241638183594e+00,4.139408588409423828e+00,9.179004669189453125e+01,8.293131256103515625e+01,5.739481735229492188e+01,9.528694915771484375e+01,8.707762908935546875e+01,6.240848922729492188e+01,9.803382873535156250e+01,7.569389343261718750e+01,6.975900268554687500e+01,5.000000000000000000e+00
1.587481880187988281e+01,6.392884254455566406e+00,1.916641235351562500e+01,4.688507461547851562e+01,5.431453704833984375e+00,2.005539178848266602e+00,3.785467147827148438e+01,1.772164344787597656e+00,3.046209096908569336e+00,2.547670555114746094e+01,3.758470773696899414e+00,5.081384658813476562e+00,2.783812332153320312e+01,9.925580024719238281e+00,7.813918113708496094e+00,6.000000000000000000e+00
1.559838390350341797e+01,6.074976921081542969e+00,1.909803962707519531e+01,4.749966812133789062e+01,5.418280601501464844e+00,2.364592313766479492e+00,3.874470138549804688e+01,1.604277491569519043e+00,2.717033147811889648e+00,2.577752876281738281e+01,3.732457399368286133e+00,3.837924718856811523e+00,2.778372573852539062e+01,9.442051887512207031e+00,7.133434772491455078e+00,6.000000000000000000e+00
1.580898571014404297e+01,5.299419403076171875e+00,1.848720932006835938e+01,4.738021469116210938e+01,4.864230155944824219e+00,2.024626255035400391e+00,3.849657440185546875e+01,1.859322190284729004e+00,2.404477119445800781e+00,2.538738250732421875e+01,3.604820728302001953e+00,3.712970972061157227e+00,2.792616653442382812e+01,9.901840209960937500e+00,7.386504650115966797e+00,6.000000000000000000e+00
1.586941909790039062e+01,5.575883388519287109e+00,1.877269363403320312e+01,4.765678405761718750e+01,5.295701026916503906e+00,2.056998968124389648e+00,3.862516403198242188e+01,2.275960445404052734e+00,2.496244430541992188e+00,2.580599021911621094e+01,3.973442792892456055e+00,3.619347810745239258e+00,2.887116241455078125e+01,9.852965354919433594e+00,6.556572437286376953e+00,6.000000000000000000e+00
1.584816074371337891e+01,4.740148544311523438e+00,1.754601669311523438e+01,4.748226547241210938e+01,4.847937107086181641e+00,1.979067802429199219e+00,3.850395584106445312e+01,1.978889584541320801e+00,2.841790676116943359e+00,2.565859031677246094e+01,3.821725130081176758e+00,4.288595199584960938e+00,2.770938301086425781e+01,9.510654449462890625e+00,7.233182430267333984e+00,6.000000000000000000e+00
1.572867679595947266e+01,5.569639205932617188e+00,1.799568939208984375e+01,4.757989120483398438e+01,5.345726490020751953e+00,2.165704011917114258e+00,3.826415634155273438e+01,1.893724560737609863e+00,2.594720602035522461e+00,2.516149330139160156e+01,3.649990081787109375e+00,3.963402032852172852e+00,2.821202087402343750e+01,8.957061767578125000e+00,6.507150650024414062e+00,6.000000000000000000e+00
1.562297439575195312e+01,5.586723327636718750e+00,1.759691429138183594e+01,4.787537002563476562e+01,5.051997184753417969e+00,2.226487874984741211e+00,3.860327529907226562e+01,2.183707475662231445e+00,2.392961740493774414e+00,2.550159454345703125e+01,4.111511707305908203e+00,3.339298486709594727e+00,2.883305931091308594e+01,9.778998374938964844e+00,6.235022068023681641e+00,6.000000000000000000e+00
1.525408840179443359e+01,5.785666942596435547e+00,1.841847229003906250e+01,4.802081680297851562e+01,4.701191902160644531e+00,1.969934105873107910e+00,3.875007629394531250e+01,1.805279493331909180e+00,2.524661779403686523e+00,2.533869552612304688e+01,3.537854194641113281e+00,3.875357389450073242e+00,2.806459999084472656e+01,9.154381752014160156e+00,6.887486457824707031e+00,6.000000000000000000e+00
1.342429637908935547e+01,3.281480550765991211e+00,1.702883148193359375e+01,4.084226608276367188e+01,5.508689403533935547e+00,1.377082705497741699e+00,3.580810928344726562e+01,2.254482507705688477e+00,2.214495420455932617e+00,2.831000137329101562e+01,3.065736532211303711e+00,2.915336370468139648e+00,3.635179519653320312e+01,9.278870582580566406e+00,6.188014030456542969e+00,6.000000000000000000e+00
1.315497875213623047e+01,3.207368373870849609e+00,1.709644508361816406e+01,4.194743728637695312e+01,4.796302318572998047e+00,1.744828343391418457e+00,3.686439514160156250e+01,1.787936449050903320e+00,2.779248952865600586e+00,2.898611640930175781e+01,3.093163967132568359e+00,3.370430707931518555e+00,3.638241577148437500e+01,8.498141288757324219e+00,6.645086765289306641e+00,6.000000000000000000e+00
1.387372493743896484e+01,2.134054422378540039e+00,1.693928527832031250e+01,4.261973190307617188e+01,4.990190505981445312e+00,1.404080867767333984e+00,3.773799896240234375e+01,1.540650367736816406e+00,2.711869001388549805e+00,2.914109992980957031e+01,3.210998296737670898e+00,3.184217214584350586e+00,3.554018783569335938e+01,9.247354507446289062e+00,7.475230693817138672e+00,6.000000000000000000e+00
1.387530899047851562e+01,1.886772394180297852e+00,1.813527107238769531e+01,4.303551101684570312e+01,4.988210678100585938e+00,1.555679440498352051e+00,3.796093750000000000e+01,1.363276720046997070e+00,2.483298540115356445e+00,2.889842796325683594e+01,3.135895013809204102e+00,2.395065784454345703e+00,3.572097015380859375e+01,9.663284301757812500e+00,7.417676925659179688e+00,6.000000000000000000e+00
1.457371520996093750e+01,2.149513483047485352e+00,1.830060577392578125e+01,4.337439727783203125e+01,4.553566932678222656e+00,1.241741895675659180e+00,3.813681411743164062e+01,8.198680877685546875e-01,3.177722454071044922e+00,2.842667007446289062e+01,2.687664985656738281e+00,3.178063631057739258e+00,3.435057067871093750e+01,1.002798175811767578e+01,8.484067916870117188e+00,6.000000000000000000e+00
1.450172901153564453e+01,3.176635265350341797e+00,1.805453300476074219e+01,4.432969665527343750e+01,4.750113487243652344e+00,1.855283379554748535e+00,3.853069305419921875e+01,1.335105538368225098e+00,3.263594388961791992e+00,2.834563446044921875e+01,3.482418775558471680e+00,3.698819160461425781e+00,3.392071914672851562e+01,1.078915023803710938e+01,9.197375297546386719e+00,6.000000000000000000e+00
1.392230033874511719e+01,2.844635248184204102e+00,1.702972984313964844e+01,4.418917846679687500e+01,4.682980060577392578e+00,1.991285562515258789e+00,3.867826843261718750e+01,1.561647295951843262e+00,3.367893934249877930e+00,2.912029075622558594e+01,3.969063282012939453e+00,4.430636405944824219e+00,3.552825927734375000e+01,1.057805538177490234e+01,9.674633026123046875e+00,6.000000000000000000e+00
1.450705814361572266e+01,2.722052574157714844e+00,1.739175796508789062e+01,4.392401504516601562e+01,6.074025630950927734e+00,1.739134669303894043e+00,3.925164031982421875e+01,2.363530158996582031e+00,3.532819747924804688e+00,2.950635528564453125e+01,3.811205625534057617e+00,3.712125778198242188e+00,3.430285644531250000e+01,1.030435276031494141e+01,8.789057731628417969e+00,6.000000000000000000e+00
1.462578010559082031e+01,3.175368070602416992e+00,1.835335731506347656e+01,4.442353057861328125e+01,5.408600807189941406e+00,1.564748167991638184e+00,3.899711608886718750e+01,2.054673671722412109e+00,3.076390504837036133e+00,2.910313415527343750e+01,4.032962799072265625e+00,3.640263795852661133e+00,3.357469940185546875e+01,1.050485992431640625e+01,9.127725601196289062e+00,6.000000000000000000e+00
1.479149723052978516e+01,3.986081361770629883e+00,1.867091178894042969e+01,4.413222885131835938e+01,5.265799522399902344e+00,1.719664931297302246e+00,3.812855148315429688e+01,2.306276798248291016e+00,3.103862524032592773e+00,2.837736320495605469e+01,4.382381439208984375e+00,3.636973619461059570e+00,3.434368133544921875e+01,1.016094875335693359e+01,8.621996879577636719e+00,6.000000000000000000e+00
1.482428932189941406e+01,4.278208255767822266e+00,1.803408432006835938e+01,4.419384002685546875e+01,5.222211360931396484e+00,1.536554217338562012e+00,3.825553512573242188e+01,2.280192613601684570e+00,2.611105203628540039e+00,2.868016815185546875e+01,4.215160369873046875e+00,3.190437078475952148e+00,3.376389312744140625e+01,1.074719619750976562e+01,9.075206756591796875e+00,6.000000000000000000e+00
1.417090988159179688e+01,4.230306625366210938e+00,1.712064552307128906e+01,4.418928146362304688e+01,6.360095024108886719e+00,1.817446589469909668e+00,3.898847198486328125e+01,2.741986513137817383e+00,2.580004215240478516e+00,2.943102264404296875e+01,4.315223693847656250e+00,3.028682708740234375e+00,3.431497573852539062e+01,9.974813461303710938e+00,8.537743568420410156e+00,6.000000000000000000e+00
1.496750736236572266e+01,4.192697525024414062e+00,1.913254547119140625e+01,4.530234146118164062e+01,5.326808929443359375e+00,1.638061761856079102e+00,3.919002532958984375e+01,2.222824096679687500e+00,2.974042892456054688e+00,2.925964546203613281e+01,4.347460269927978516e+00,3.804513931274414062e+00,3.336395645141601562e+01,1.001010417938232422e+01,8.846302032470703125e+00,6.000000000000000000e+00
1.447648811340332031e+01,4.751185894012451172e+00,1.751492881774902344e+01,4.487099075317382812e+01,5.498545169830322266e+00,1.718075871467590332e+00,3.896414566040039062e+01,2.667448282241821289e+00,2.376458168029785156e+00,2.927692413330078125e+01,4.461776733398437500e+00,3.288023471832275391e+00,3.290053939819335938e+01,1.065593147277832031e+01,9.175912857055664062e+00,6.000000000000000000e+00
2.550877761840820312e+01,9.148518562316894531e+00,3.873706817626953125e+00,3.161041450500488281e+01,4.429162979125976562e+00,6.415177345275878906e+00,2.087129783630371094e+01,9.930749893188476562e+00,3.550860166549682617e+00,1.590356636047363281e+01,1.100901412963867188e+01,3.533515453338623047e+00,1.679292297363281250e+01,1.306906127929687500e+01,4.164523601531982422e+00,7.000000000000000000e+00
2.587956428527832031e+01,8.273952484130859375e+00,4.514812469482421875e+00,3.119638061523437500e+01,4.737491130828857422e+00,6.857205390930175781e+00,2.170976829528808594e+01,9.086755752563476562e+00,3.436767578125000000e+00,1.703557395935058594e+01,9.483952522277832031e+00,2.916854619979858398e+00,1.630038833618164062e+01,1.172530651092529297e+01,3.671938657760620117e+00,7.000000000000000000e+00
2.497078704833984375e+01,8.902008056640625000e+00,4.598798751831054688e+00,3.135741615295410156e+01,3.650499582290649414e+00,6.200715541839599609e+00,2.217968750000000000e+01,7.831546306610107422e+00,3.746704339981079102e+00,1.702449226379394531e+01,8.857524871826171875e+00,2.894643783569335938e+00,1.681994819641113281e+01,1.024638557434082031e+01,5.053277492523193359e+00,7.000000000000000000e+00
2.516082000732421875e+01,8.665395736694335938e+00,4.740816593170166016e+00,3.176599693298339844e+01,3.555235624313354492e+00,6.490780830383300781e+00,2.221538352966308594e+01,7.972179889678955078e+00,3.786743402481079102e+00,1.694224739074707031e+01,8.695548057556152344e+00,2.795528173446655273e+00,1.599758052825927734e+01,1.042590236663818359e+01,3.836490154266357422e+00,7.000000000000000000e+00
